id_sintetico,cenario_id,indice_risco_verdadeiro,theta_latente,aquiescencia,itens_em_branco
RISK-V2-017938,CEN-24,52.6109871,0.30127559,0.04217523,0
RISK-V2-017939,CEN-14,66.4781746,0.32242664,-0.20799895,0
RISK-V2-017940,CEN-20,42.42621528,-0.11491873,-0.153355,0
RISK-V2-017941,CEN-11,25.88169643,-0.65392904,-0.13665114,2
RISK-V2-017942,CEN-16,98.05059524,2.07876517,-0.02886997,2
RISK-V2-017943,CEN-09,85.31994048,1.53537965,-0.09874032,1
RISK-V2-017944,CEN-20,56.00818452,0.1496498,0.08365209,0
RISK-V2-017945,CEN-05,74.84437004,0.85595884,-0.04370429,0
RISK-V2-017946,CEN-10,52.31770833,-0.08288713,-0.2062732,1
RISK-V2-017947,CEN-15,19.87537202,-1.34419105,0.12014781,1
RISK-V2-017948,CEN-12,34.9640377,-0.75819914,0.01264885,1
RISK-V2-017949,CEN-18,47.3828125,0.1997244,0.37538008,1
RISK-V2-017950,CEN-14,47.86405187,0.2057531,0.12099734,2
RISK-V2-017951,CEN-23,91.69766865,1.46787266,-0.14743561,0
RISK-V2-017952,CEN-09,27.00024802,-0.63772671,-0.10143418,0
RISK-V2-017953,CEN-04,29.3452381,-0.79201468,0.03959824,2
RISK-V2-017954,CEN-19,8.49206349,-1.5552045,0.31691903,0
RISK-V2-017955,CEN-23,64.9280754,0.51132171,-0.07621447,0
RISK-V2-017956,CEN-19,2.55766369,-1.84114923,0.15637383,0
RISK-V2-017957,CEN-16,96.43229167,1.98456074,-0.23059921,2
RISK-V2-017958,CEN-05,89.04761905,1.64587345,0.13929098,1
RISK-V2-017959,CEN-10,70.17361111,0.54385351,0.20447666,1
RISK-V2-017960,CEN-22,1.48809524,-2.65683048,-0.0001746,0
RISK-V2-017961,CEN-24,59.76190476,0.14951234,-0.08282219,0
RISK-V2-017962,CEN-23,93.9360119,1.73625481,-0.05035334,2
RISK-V2-017963,CEN-18,72.5093006,0.8753169,-0.12936037,0
RISK-V2-017964,CEN-15,9.13504464,-1.78812108,-0.33362868,0
RISK-V2-017965,CEN-19,11.92522321,-1.53817502,-0.25279798,0
RISK-V2-017966,CEN-07,51.21527778,-0.01471911,0.04065274,0
RISK-V2-017967,CEN-12,87.30052438,1.47901757,0.22180799,2
RISK-V2-017968,CEN-24,60.68204365,0.34063964,-0.19874591,0
RISK-V2-017969,CEN-03,55.20337302,0.23096453,0.19385035,3
RISK-V2-017970,CEN-23,55.88727679,0.02121483,-0.15655391,0
RISK-V2-017971,CEN-06,55.57105655,0.0011036,-0.06500296,2
RISK-V2-017972,CEN-08,10.75175383,-1.50226096,0.1203203,2
RISK-V2-017973,CEN-23,83.26822917,1.18273981,-0.220948,1
RISK-V2-017974,CEN-24,86.14645337,1.67579507,0.21905957,0
RISK-V2-017975,CEN-08,5.8655754,-1.70548232,-0.10566139,1
RISK-V2-017976,CEN-14,6.11607143,-1.4405278,0.18631467,2
RISK-V2-017977,CEN-17,82.66183036,1.07052962,-0.11219967,2
RISK-V2-017978,CEN-17,67.08457341,0.93715768,0.16860285,1
RISK-V2-017979,CEN-13,40.18477183,-0.50044279,-0.30930836,1
RISK-V2-017980,CEN-18,66.02678571,0.49207136,-0.12197128,0
RISK-V2-017981,CEN-17,25.3875248,-1.02116285,-0.13011567,0
RISK-V2-017982,CEN-15,27.95634921,-0.55046139,0.16043712,1
RISK-V2-017983,CEN-16,85.78789328,1.41899707,-0.11036574,2
RISK-V2-017984,CEN-04,45.41932398,-0.38164978,-0.19990278,3
RISK-V2-017985,CEN-21,17.79203869,-1.27969572,-0.10406369,1
RISK-V2-017986,CEN-19,11.93700397,-1.40610379,-0.24986418,3
RISK-V2-017987,CEN-04,25.11160714,-1.02813978,-0.07310163,2
RISK-V2-017988,CEN-08,10.26351687,-1.62218747,0.00726693,2
RISK-V2-017989,CEN-19,46.14645337,-0.35118029,-0.37619822,0
RISK-V2-017990,CEN-16,98.16778274,2.23123671,-0.14876267,1
RISK-V2-017991,CEN-12,75.86619544,0.9092986,-0.20228399,1
RISK-V2-017992,CEN-16,45.65166171,0.0623922,0.2537327,0
RISK-V2-017993,CEN-17,53.65451389,0.2487578,0.32588039,0
RISK-V2-017994,CEN-11,25.16741071,-0.70940038,0.40094955,0
RISK-V2-017995,CEN-17,74.30059524,1.02954277,0.35093078,2
RISK-V2-017996,CEN-18,46.79528061,-0.26176529,-0.01932048,1
RISK-V2-017997,CEN-11,12.95758929,-1.58888046,-0.47844666,1
RISK-V2-017998,CEN-18,37.01326885,-0.69663268,-0.38043057,0
RISK-V2-017999,CEN-01,74.64994331,0.8484636,-0.30795918,1
RISK-V2-018000,CEN-03,38.04173753,-0.5322582,0.10291916,3
RISK-V2-018001,CEN-23,90.14570933,1.52418115,-0.2904131,0
RISK-V2-018002,CEN-02,96.14335317,1.92065775,0.09509595,1
RISK-V2-018003,CEN-15,13.59623016,-1.61307731,-0.19359325,0
RISK-V2-018004,CEN-11,37.62524802,-0.34309432,-0.10198872,1
RISK-V2-018005,CEN-14,24.45436508,-1.00202713,0.09177897,1
RISK-V2-018006,CEN-10,86.22262968,1.59374032,0.17653478,2
RISK-V2-018007,CEN-13,47.59548611,-0.0615505,0.14290683,1
RISK-V2-018008,CEN-17,45.6156994,0.04950238,0.09503104,1
RISK-V2-018009,CEN-03,46.11359127,-0.22200656,-0.24368284,0
RISK-V2-018010,CEN-11,38.06839923,-0.4470518,-0.03937901,2
RISK-V2-018011,CEN-07,87.33940972,1.3308295,-0.1981473,1
RISK-V2-018012,CEN-07,96.67100694,1.99366422,0.03093272,0
RISK-V2-018013,CEN-17,54.08606151,0.09933347,-0.15142316,1
RISK-V2-018014,CEN-18,70.50843254,0.75047481,0.08049027,0
RISK-V2-018015,CEN-06,76.2414966,0.93035425,-0.13114703,2
RISK-V2-018016,CEN-11,35.82403274,-0.55477314,-0.15738747,0
RISK-V2-018017,CEN-15,14.83568948,-1.62354055,-0.23958465,0
RISK-V2-018018,CEN-03,76.4124504,0.75040977,0.07380087,1
RISK-V2-018019,CEN-04,9.14248512,-1.55088621,0.05865047,2
RISK-V2-018020,CEN-05,92.27430556,1.57372975,-0.24791563,0
RISK-V2-018021,CEN-17,25.97186791,-0.87815479,-0.13251428,1
RISK-V2-018022,CEN-12,46.30270337,-0.25379365,0.12454676,0
RISK-V2-018023,CEN-04,45.4389881,-0.32956641,-0.22286205,1
RISK-V2-018024,CEN-17,33.90438988,-0.3686307,-0.16184132,0
RISK-V2-018025,CEN-01,36.06336806,-0.35700531,-0.00194794,0
RISK-V2-018026,CEN-17,60.2363237,0.19436111,-0.09788804,1
RISK-V2-018027,CEN-22,5.17644558,-1.78339183,0.22055829,2
RISK-V2-018028,CEN-18,49.79662698,0.11606216,0.05680945,0
RISK-V2-018029,CEN-18,32.01884921,-0.51226653,0.20501741,0
RISK-V2-018030,CEN-04,20.89569161,-1.31732583,-0.53282958,1
RISK-V2-018031,CEN-08,49.0687004,0.00260017,0.13797126,0
RISK-V2-018032,CEN-11,25.49541171,-0.62318796,0.2127677,1
RISK-V2-018033,CEN-04,46.81485615,-0.08274227,0.03234054,0
RISK-V2-018034,CEN-16,68.39161706,0.69314728,-0.06906928,0
RISK-V2-018035,CEN-10,68.61111111,0.53666999,0.07539885,0
RISK-V2-018036,CEN-01,52.47457837,0.05265318,-0.10829134,0
RISK-V2-018037,CEN-22,21.89360119,-1.14385514,-0.33697776,1
RISK-V2-018038,CEN-20,57.82366071,0.04709644,-0.15627698,2
RISK-V2-018039,CEN-24,61.79563492,0.47061543,0.0390447,0
RISK-V2-018040,CEN-16,43.20259354,-0.39050036,-0.11686825,3
RISK-V2-018041,CEN-15,24.84002976,-0.87290498,0.04782831,0
RISK-V2-018042,CEN-17,27.40079365,-0.55254209,0.19129821,1
RISK-V2-018043,CEN-19,15.09920635,-1.07662096,0.13229482,1
RISK-V2-018044,CEN-09,73.56221655,0.75719389,-0.22798369,1
RISK-V2-018045,CEN-22,47.80257937,-0.3159275,-0.13419066,0
RISK-V2-018046,CEN-02,98.72891865,2.08231985,-0.40310429,1
RISK-V2-018047,CEN-03,13.98951247,-1.24975851,0.106858,1
RISK-V2-018048,CEN-16,59.97634991,0.23720601,-0.10940698,3
RISK-V2-018049,CEN-02,69.60689484,0.76730747,0.0699584,1
RISK-V2-018050,CEN-14,42.1484375,-0.14424878,0.09122161,1
RISK-V2-018051,CEN-07,100.0,2.74672567,0.14151457,1
RISK-V2-018052,CEN-19,4.8139881,-1.84041407,0.34852995,2
RISK-V2-018053,CEN-24,54.18216766,0.40396292,0.55231349,0
RISK-V2-018054,CEN-08,33.24962798,-0.81901755,-0.06252777,0
RISK-V2-018055,CEN-03,37.24082341,-0.51688945,0.10559779,0
RISK-V2-018056,CEN-14,30.70250496,-0.7411124,-0.08514325,0
RISK-V2-018057,CEN-10,69.65525794,0.65231393,-0.25746557,1
RISK-V2-018058,CEN-12,77.21974206,0.98908828,-0.24830968,1
RISK-V2-018059,CEN-04,28.88764881,-0.83180347,-0.31336035,1
RISK-V2-018060,CEN-23,96.52901786,2.10784726,-0.00442577,3
RISK-V2-018061,CEN-17,20.87726757,-1.11307372,-0.06743293,2
RISK-V2-018062,CEN-22,7.0703125,-1.9242334,-0.00038816,1
RISK-V2-018063,CEN-09,75.74094742,0.68248517,-0.15111802,0
RISK-V2-018064,CEN-11,63.82998512,0.42014789,-0.00826395,1
RISK-V2-018065,CEN-22,31.17169785,-0.38810815,0.07071851,3
RISK-V2-018066,CEN-03,1.33928571,-2.21102794,0.04996842,1
RISK-V2-018067,CEN-07,100.0,2.37795485,-0.10100487,1
RISK-V2-018068,CEN-03,17.82490079,-1.30101197,-0.06765863,0
RISK-V2-018069,CEN-21,2.08333333,-2.0755034,0.11969416,1
RISK-V2-018070,CEN-17,57.85280258,0.64484043,0.46677945,0
RISK-V2-018071,CEN-11,31.63008433,-0.66864541,0.18727951,0
RISK-V2-018072,CEN-11,33.9453125,-0.60211779,-0.05465082,1
RISK-V2-018073,CEN-21,9.08668155,-1.25869054,0.23467469,2
RISK-V2-018074,CEN-13,86.85941043,1.31497025,0.01387291,2
RISK-V2-018075,CEN-22,31.11181973,-0.75341049,0.079428,1
RISK-V2-018076,CEN-23,75.95176091,1.20157602,0.06419672,1
RISK-V2-018077,CEN-23,88.18142361,1.2535215,-0.00765165,1
RISK-V2-018078,CEN-12,59.11210317,0.31764071,0.32222182,0
RISK-V2-018079,CEN-08,23.10515873,-0.91720939,0.10558535,3
RISK-V2-018080,CEN-19,3.05989583,-2.00215858,0.23584023,2
RISK-V2-018081,CEN-18,54.63417659,-0.06105957,-0.1542871,0
RISK-V2-018082,CEN-11,1.03236607,-2.15295165,0.15969515,3
RISK-V2-018083,CEN-23,97.5390625,1.92946025,-0.13374628,1
RISK-V2-018084,CEN-08,18.22491497,-1.00638189,0.2072002,2
RISK-V2-018085,CEN-13,48.43005952,-0.00262268,0.24818776,1
RISK-V2-018086,CEN-12,52.41133433,0.14279987,-0.10789892,1
RISK-V2-018087,CEN-24,23.10081845,-1.02555604,0.02075661,3
RISK-V2-018088,CEN-11,29.0922619,-0.58570007,0.26375252,2
RISK-V2-018089,CEN-06,80.80233135,1.13949444,-0.07453313,0
RISK-V2-018090,CEN-15,0.36272321,-2.56474803,0.03023195,1
RISK-V2-018091,CEN-11,35.13950893,-0.47811415,0.25330592,1
RISK-V2-018092,CEN-04,14.70379819,-1.38055744,0.15352492,2
RISK-V2-018093,CEN-09,93.2421875,1.55123175,-0.09624219,0
RISK-V2-018094,CEN-14,6.03918651,-1.87195372,-0.1667125,0
RISK-V2-018095,CEN-01,55.44536565,0.0493165,-0.01447314,1
RISK-V2-018096,CEN-13,59.70114087,0.24327639,-0.18499345,1
RISK-V2-018097,CEN-09,95.96194728,1.9586563,0.10356333,1
RISK-V2-018098,CEN-02,85.20053855,1.24359784,0.05008925,3
RISK-V2-018099,CEN-12,59.80973639,0.30170526,-0.07485121,1
RISK-V2-018100,CEN-22,2.90178571,-2.37470193,0.08222168,2
RISK-V2-018101,CEN-02,43.57018849,-0.258418,-0.17775685,2
RISK-V2-018102,CEN-17,43.36876417,-0.26637403,0.13901126,3
RISK-V2-018103,CEN-22,19.1796875,-1.20572002,0.09039151,1
RISK-V2-018104,CEN-20,53.25210813,0.01814253,0.11375006,3
RISK-V2-018105,CEN-12,39.90637401,-0.47210484,-0.00077375,1
RISK-V2-018106,CEN-02,75.04650298,0.77620998,-0.20730344,1
RISK-V2-018107,CEN-18,41.15513393,-0.11937974,0.22190798,0
RISK-V2-018108,CEN-24,74.15860615,1.20054094,0.10086561,0
RISK-V2-018109,CEN-16,95.18539187,2.01124717,0.05363323,1
RISK-V2-018110,CEN-09,100.0,2.41042318,-0.05155807,1
RISK-V2-018111,CEN-01,22.62896825,-0.80531259,-0.02873262,0
RISK-V2-018112,CEN-22,40.86061508,-0.06362465,0.31332397,1
RISK-V2-018113,CEN-09,79.69556052,1.05814388,-0.03779818,0
RISK-V2-018114,CEN-07,98.22358631,2.54160476,0.01879193,2
RISK-V2-018115,CEN-18,87.97619048,1.23154223,0.11864526,0
RISK-V2-018116,CEN-23,99.21875,2.64746928,-0.18607033,1
RISK-V2-018117,CEN-16,80.92943948,1.13280865,0.08823559,0
RISK-V2-018118,CEN-20,47.44543651,-0.23405007,-0.33018825,2
RISK-V2-018119,CEN-17,53.56522817,-0.12878103,-0.42615689,0
RISK-V2-018120,CEN-24,67.46155754,0.36518025,-0.24626765,1
RISK-V2-018121,CEN-24,32.80638818,-0.30861037,0.18928163,2
RISK-V2-018122,CEN-10,64.85331633,0.50556741,-0.31483401,3
RISK-V2-018123,CEN-20,68.72085813,0.77609953,0.03466837,1
RISK-V2-018124,CEN-22,3.37301587,-2.26018355,-0.30331582,0
RISK-V2-018125,CEN-01,37.88380456,-0.05208695,0.51498424,0
RISK-V2-018126,CEN-12,72.41815476,0.75681652,-0.21200268,1
RISK-V2-018127,CEN-02,65.87611607,0.86933184,0.30996452,0
RISK-V2-018128,CEN-09,87.01512897,1.55726437,-0.04312248,0
RISK-V2-018129,CEN-19,47.69929847,-0.38216068,0.09406552,2
RISK-V2-018130,CEN-08,32.08085317,-0.56646096,0.02346784,2
RISK-V2-018131,CEN-09,81.96995465,0.98460494,-0.29898933,1
RISK-V2-018132,CEN-22,28.32837302,-0.64633768,0.01138283,0
RISK-V2-018133,CEN-10,89.22681052,1.7743617,-0.08155739,2
RISK-V2-018134,CEN-03,37.40043934,-0.22487403,0.21481761,3
RISK-V2-018135,CEN-14,40.57477679,-0.39923684,0.04946059,1
RISK-V2-018136,CEN-21,24.34647817,-1.02095364,0.05587567,0
RISK-V2-018137,CEN-11,66.14149306,0.45315962,-0.13047922,1
RISK-V2-018138,CEN-19,34.35161565,-0.67975837,-0.26560616,1
RISK-V2-018139,CEN-05,94.21378968,1.70258391,-0.1816508,0
RISK-V2-018140,CEN-20,80.39009354,1.04882892,-0.38947334,1
RISK-V2-018141,CEN-24,70.625,0.73034396,0.1476531,1
RISK-V2-018142,CEN-14,35.31568878,-0.52248506,0.20680171,2
RISK-V2-018143,CEN-05,92.49751984,1.65201945,-0.245014,0
RISK-V2-018144,CEN-05,44.67509921,-0.34019215,0.08746045,1
RISK-V2-018145,CEN-20,61.33680556,0.60027208,-0.00729801,0
RISK-V2-018146,CEN-07,53.5577877,0.30244142,0.1458358,0
RISK-V2-018147,CEN-20,44.83028628,-0.3954852,-0.2266247,1
RISK-V2-018148,CEN-05,64.36817956,0.80571058,-0.00966744,1
RISK-V2-018149,CEN-22,12.26934524,-1.68865102,0.0107256,2
RISK-V2-018150,CEN-20,28.68728741,-0.41977555,0.18226538,3
RISK-V2-018151,CEN-09,85.03100198,1.18162869,-0.00269629,2
RISK-V2-018152,CEN-06,85.68948413,1.49101957,-0.01079461,1
RISK-V2-018153,CEN-19,26.85480442,-1.00453692,-0.25390298,5
RISK-V2-018154,CEN-01,50.21887401,0.00085326,0.32167242,1
RISK-V2-018155,CEN-14,32.41815476,-0.68898231,-0.16417637,2
RISK-V2-018156,CEN-21,0.9765625,-1.77921595,-0.00970615,3
RISK-V2-018157,CEN-03,26.19047619,-1.05516238,-0.5153317,0
RISK-V2-018158,CEN-10,49.52132937,0.11102504,0.18188732,2
RISK-V2-018159,CEN-03,2.37785218,-1.97837957,0.06537194,2
RISK-V2-018160,CEN-24,34.765625,-0.66558285,-0.08225583,2
RISK-V2-018161,CEN-13,28.50198413,-0.65827188,0.15892347,0
RISK-V2-018162,CEN-07,93.12260842,1.80145224,0.20283174,5
RISK-V2-018163,CEN-24,18.91493056,-1.23458487,-0.18194045,0
RISK-V2-018164,CEN-12,75.7000248,1.4356408,0.0207747,0
RISK-V2-018165,CEN-03,65.78869048,0.54316401,0.09355362,1
RISK-V2-018166,CEN-20,18.38718821,-1.1090072,-0.03005023,1
RISK-V2-018167,CEN-12,73.51376488,0.8059047,-0.09162431,3
RISK-V2-018168,CEN-10,55.12152778,-0.00693565,0.12170463,1
RISK-V2-018169,CEN-21,0.0,-3.07351765,-0.01273859,2
RISK-V2-018170,CEN-02,73.17894345,1.15745704,0.27732234,4
RISK-V2-018171,CEN-20,31.82397959,-0.38028332,0.20505083,4
RISK-V2-018172,CEN-23,81.28720238,1.27953059,-0.22469402,3
RISK-V2-018173,CEN-12,32.69159226,-0.39044141,0.17794056,1
RISK-V2-018174,CEN-07,75.84263393,0.79409084,0.33865908,4
RISK-V2-018175,CEN-20,30.26227679,-0.8320284,0.07655881,0
RISK-V2-018176,CEN-20,75.34660218,0.71359792,-0.06064668,0
RISK-V2-018177,CEN-23,100.0,3.51284638,-0.05213375,0
RISK-V2-018178,CEN-05,65.20399306,0.41603524,-0.02549724,2
RISK-V2-018179,CEN-03,21.27232143,-0.91023401,0.19448291,2
RISK-V2-018180,CEN-18,56.84311224,0.06123925,-0.05488594,2
RISK-V2-018181,CEN-13,55.84387401,0.14666761,-0.09081621,0
RISK-V2-018182,CEN-05,99.44196429,2.30230215,-0.36757473,0
RISK-V2-018183,CEN-09,76.78429705,0.88317876,0.09928737,2
RISK-V2-018184,CEN-13,56.70634921,0.1049411,0.02593462,0
RISK-V2-018185,CEN-03,57.56005527,0.14235612,-0.0372417,2
RISK-V2-018186,CEN-07,99.51636905,2.61798306,0.08888696,3
RISK-V2-018187,CEN-11,69.26215278,0.60268127,0.14469436,1
RISK-V2-018188,CEN-11,3.81324405,-1.82482734,0.02113316,2
RISK-V2-018189,CEN-13,46.61458333,-0.05774999,0.11828946,2
RISK-V2-018190,CEN-21,3.64583333,-2.18106542,0.37247846,2
RISK-V2-018191,CEN-10,61.41803075,0.54603349,0.2992413,2
RISK-V2-018192,CEN-17,49.70052083,0.07627785,-0.23953548,1
RISK-V2-018193,CEN-23,79.44320437,1.20258231,-0.03056029,2
RISK-V2-018194,CEN-23,51.01013322,-0.07922418,-0.36208873,2
RISK-V2-018195,CEN-09,77.19848356,0.79790438,-0.17825035,2
RISK-V2-018196,CEN-21,18.81023243,-1.2096158,0.20023182,3
RISK-V2-018197,CEN-04,8.27132937,-1.51650927,0.20045993,0
RISK-V2-018198,CEN-21,38.3848852,-0.43923867,-0.04336032,3
RISK-V2-018199,CEN-12,41.22395833,-0.16612474,0.30432421,0
RISK-V2-018200,CEN-17,83.29613095,1.39875466,0.17388935,1
RISK-V2-018201,CEN-12,72.76537698,0.6323255,0.02920315,0
RISK-V2-018202,CEN-01,44.85491071,0.02502509,0.16442396,0
RISK-V2-018203,CEN-23,80.82775298,1.04447998,-0.13256564,0
RISK-V2-018204,CEN-23,70.83333333,0.73410599,-0.10794964,0
RISK-V2-018205,CEN-19,10.21205357,-1.65087479,0.20408001,2
RISK-V2-018206,CEN-05,62.75120465,0.90129076,0.44793068,1
RISK-V2-018207,CEN-01,72.75483631,0.80253011,0.06418584,1
RISK-V2-018208,CEN-17,22.55022321,-0.67952989,0.3468003,4
RISK-V2-018209,CEN-08,16.19791667,-1.35276497,0.19914351,1
RISK-V2-018210,CEN-06,68.91741071,0.76975136,-0.11101078,2
RISK-V2-018211,CEN-09,84.59883433,1.18464424,0.02485555,2
RISK-V2-018212,CEN-14,45.8531746,-0.14930694,-0.12790343,0
RISK-V2-018213,CEN-04,28.11755952,-0.57898352,0.01955565,0
RISK-V2-018214,CEN-03,36.34353741,-0.21000638,0.14475708,1
RISK-V2-018215,CEN-18,85.89285714,1.51800116,0.08951983,5
RISK-V2-018216,CEN-17,31.66666667,-0.4369877,0.39140103,0
RISK-V2-018217,CEN-12,51.73611111,-0.06563525,-0.17009927,0
RISK-V2-018218,CEN-16,73.36619544,1.04467484,-0.00988406,2
RISK-V2-018219,CEN-10,73.18948413,0.75956115,-0.09738444,0
RISK-V2-018220,CEN-21,34.91071429,-0.75294043,-0.23133864,1
RISK-V2-018221,CEN-02,97.5390625,2.57829234,-0.00785104,0
RISK-V2-018222,CEN-24,44.68812004,-0.00883356,-0.00637115,0
RISK-V2-018223,CEN-24,37.42869544,-0.69955844,-0.24906112,2
RISK-V2-018224,CEN-08,11.39322917,-1.21438604,0.26971542,0
RISK-V2-018225,CEN-02,91.32688492,1.46983648,-0.12297342,0
RISK-V2-018226,CEN-13,76.91344246,0.85216594,0.04087655,1
RISK-V2-018227,CEN-13,44.72904266,0.05970565,0.23302696,0
RISK-V2-018228,CEN-02,55.13888889,0.22451089,-0.00511961,2
RISK-V2-018229,CEN-13,46.50297619,-0.03625395,-0.28773754,3
RISK-V2-018230,CEN-09,66.61883503,0.78456925,0.08373204,3
RISK-V2-018231,CEN-06,47.06278345,0.06310645,0.25462634,3
RISK-V2-018232,CEN-08,14.66331845,-1.38393614,-0.014133,0
RISK-V2-018233,CEN-09,96.37090774,1.84829033,0.16220999,0
RISK-V2-018234,CEN-10,86.75285218,1.37004707,0.11324204,1
RISK-V2-018235,CEN-06,61.57419218,0.79362591,0.50439133,4
RISK-V2-018236,CEN-13,72.18253968,0.52405712,-0.17835888,2
RISK-V2-018237,CEN-11,17.63206845,-1.26029487,-0.05275382,1
RISK-V2-018238,CEN-08,34.44940476,-0.6385423,-0.05031062,2
RISK-V2-018239,CEN-19,54.26126701,0.0923986,-0.20464375,2
RISK-V2-018240,CEN-12,26.24131944,-0.61254138,0.25771877,0
RISK-V2-018241,CEN-07,90.43774802,1.7644691,0.18355098,3
RISK-V2-018242,CEN-22,27.81063988,-0.94125551,-0.12857085,1
RISK-V2-018243,CEN-11,60.75768849,0.68710267,0.39568558,1
RISK-V2-018244,CEN-05,97.1577381,2.88310721,0.50087294,0
RISK-V2-018245,CEN-15,17.38467262,-1.27537692,-0.26335071,2
RISK-V2-018246,CEN-08,23.73139881,-1.1144615,-0.01369795,1
RISK-V2-018247,CEN-13,57.06473214,-0.16850555,-0.23095284,0
RISK-V2-018248,CEN-22,16.84337798,-1.02360929,-0.00682772,1
RISK-V2-018249,CEN-17,35.24677579,-0.66766928,-0.13302199,0
RISK-V2-018250,CEN-04,31.95870536,-0.52613372,0.23707943,1
RISK-V2-018251,CEN-21,23.89880952,-1.16342068,-0.19443192,2
RISK-V2-018252,CEN-01,28.46292163,-0.84338145,-0.25741716,2
RISK-V2-018253,CEN-14,26.65240575,-0.74108811,0.04103869,2
RISK-V2-018254,CEN-09,39.22619048,-0.03144423,0.11469834,0
RISK-V2-018255,CEN-14,24.90389385,-0.78246538,0.05050726,1
RISK-V2-018256,CEN-01,49.35825893,0.13489444,-0.06319868,0
RISK-V2-018257,CEN-02,80.11346726,1.07328912,-0.03423808,1
RISK-V2-018258,CEN-03,34.37003968,-0.44943717,-0.1457358,0
RISK-V2-018259,CEN-19,22.32142857,-0.89559968,0.22324841,1
RISK-V2-018260,CEN-13,58.12562004,0.08579059,0.00716148,2
RISK-V2-018261,CEN-07,79.43018353,1.31843584,0.07349612,0
RISK-V2-018262,CEN-22,44.78608631,-0.33579678,-0.27826281,1
RISK-V2-018263,CEN-17,58.11809099,0.45415114,0.14384782,3
RISK-V2-018264,CEN-21,37.37909226,-0.60090403,-0.52044674,1
RISK-V2-018265,CEN-11,63.32155258,0.44637645,-0.35587444,1
RISK-V2-018266,CEN-07,96.01624504,2.19801051,-0.04041453,0
RISK-V2-018267,CEN-16,64.59201389,0.36485368,-0.05815092,0
RISK-V2-018268,CEN-06,51.91220238,0.19836907,-0.07370799,4
RISK-V2-018269,CEN-09,43.1544076,-0.12138146,0.06950055,2
RISK-V2-018270,CEN-01,23.23660714,-1.36497881,-0.31260316,0
RISK-V2-018271,CEN-03,8.58692956,-1.6347403,-0.23937031,0
RISK-V2-018272,CEN-17,52.03249008,0.01004373,-0.13052728,2
RISK-V2-018273,CEN-10,71.58792163,1.01154151,0.125868,2
RISK-V2-018274,CEN-07,92.93526786,1.79905834,-0.33430958,2
RISK-V2-018275,CEN-14,74.90637401,0.92773537,-0.03671642,0
RISK-V2-018276,CEN-11,19.31476757,-0.94433565,0.16077273,1
RISK-V2-018277,CEN-01,74.31795635,0.61817044,-0.11606099,0
RISK-V2-018278,CEN-18,43.10232426,-0.49768602,-0.06751008,1
RISK-V2-018279,CEN-21,10.81738946,-1.6500741,0.10046321,1
RISK-V2-018280,CEN-20,13.93229167,-1.40431458,0.10707003,3
RISK-V2-018281,CEN-01,20.9375,-1.06877298,0.05211936,1
RISK-V2-018282,CEN-05,97.8422619,2.27790356,0.05755276,2
RISK-V2-018283,CEN-01,22.10069444,-0.80010566,-0.10515622,0
RISK-V2-018284,CEN-22,13.69047619,-1.40203771,0.00255098,0
RISK-V2-018285,CEN-17,34.3843006,-0.57729435,0.11620165,1
RISK-V2-018286,CEN-12,44.12388393,0.0224888,0.09885623,2
RISK-V2-018287,CEN-02,82.2172619,1.49005845,0.27871772,2
RISK-V2-018288,CEN-22,48.1609623,-0.14800953,-0.07508531,1
RISK-V2-018289,CEN-06,73.50570437,0.78498129,0.21751782,0
RISK-V2-018290,CEN-01,12.35987103,-1.41743345,0.11371739,0
RISK-V2-018291,CEN-05,52.4702381,0.16576112,-0.07355804,3
RISK-V2-018292,CEN-01,58.76860119,0.30627547,-0.08992232,2
RISK-V2-018293,CEN-22,6.19419643,-1.73755853,0.47023625,1
RISK-V2-018294,CEN-17,24.65649802,-0.9145636,0.20129473,0
RISK-V2-018295,CEN-14,17.9254358,-1.18794739,-0.01242168,3
RISK-V2-018296,CEN-23,85.21506519,1.21030274,0.02066157,3
RISK-V2-018297,CEN-11,70.79613095,0.45494427,-0.57334392,2
RISK-V2-018298,CEN-08,16.93948413,-1.29572574,0.0440064,3
RISK-V2-018299,CEN-17,44.3328373,-0.11115303,-0.14178801,1
RISK-V2-018300,CEN-22,20.9765625,-1.29191647,-0.13928345,1
RISK-V2-018301,CEN-03,41.87313988,-0.30942371,-0.33594797,1
RISK-V2-018302,CEN-11,32.2563244,-0.87498842,-0.30283702,1
RISK-V2-018303,CEN-12,78.53298611,1.26522163,0.26857699,0
RISK-V2-018304,CEN-01,34.47597789,-0.96196379,-0.27466768,3
RISK-V2-018305,CEN-03,26.37011054,-0.57055322,0.32657145,1
RISK-V2-018306,CEN-09,22.48263889,-0.75997215,0.01886084,1
RISK-V2-018307,CEN-11,2.64446925,-1.94814178,0.2100411,0
RISK-V2-018308,CEN-04,16.05034722,-1.52458788,-0.49007015,0
RISK-V2-018309,CEN-11,55.82279266,0.18457031,-0.1563147,0
RISK-V2-018310,CEN-21,6.01686508,-1.79009214,-0.16474499,0
RISK-V2-018311,CEN-02,91.45275298,1.69982036,-0.08406906,2
RISK-V2-018312,CEN-18,64.95349702,0.77814428,0.23095249,0
RISK-V2-018313,CEN-21,5.52951389,-1.86176681,-0.24814231,1
RISK-V2-018314,CEN-15,15.42162698,-1.21406779,0.37793224,2
