id_sintetico,cenario_id,ghe_codigo,A1,A2,A3,A4,A5,B1,B2,B3,C1,C2,C3,C4,D1,D2,D3,D4,E1,E2,E3,F1,F2,F3,F4,G1,G2,G3,H1,H2,H3,I1,I2,I3,I4,I5,I6,I7,I8,I9,J1,J2,J3,J4,J5,J6,J7,J8
RISK-V2-023773,CEN-12,GHE-06,3.0,3.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0
RISK-V2-023774,CEN-15,GHE-03,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,4.0,1.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
RISK-V2-023775,CEN-23,GHE-05,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,5.0,2.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-023776,CEN-23,GHE-05,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0
RISK-V2-023777,CEN-23,GHE-05,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,2.0,5.0,2.0,1.0,1.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-023778,CEN-08,GHE-02,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,4.0,1.0,5.0,1.0,4.0,5.0,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,
RISK-V2-023779,CEN-09,GHE-03,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,5.0,,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,,5.0,4.0,5.0,5.0,5.0
RISK-V2-023780,CEN-06,GHE-06,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,5.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,1.0,4.0,3.0,3.0,3.0,2.0,1.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0
RISK-V2-023781,CEN-01,GHE-01,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,2.0
RISK-V2-023782,CEN-13,GHE-01,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,3.0,2.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,4.0,2.0,5.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0,3.0,2.0,4.0
RISK-V2-023783,CEN-18,GHE-06,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,5.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0
RISK-V2-023784,CEN-12,GHE-06,1.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,5.0,1.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0
RISK-V2-023785,CEN-14,GHE-02,3.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,1.0,4.0,2.0,4.0,5.0,4.0,5.0,,2.0,5.0,5.0,4.0,4.0,,5.0,4.0,4.0,1.0,5.0,2.0,5.0,2.0,5.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0
RISK-V2-023786,CEN-10,GHE-04,4.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,,2.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0
RISK-V2-023787,CEN-20,GHE-02,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,4.0,3.0,,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0
RISK-V2-023788,CEN-02,GHE-02,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,5.0,1.0,5.0,2.0,5.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
RISK-V2-023789,CEN-16,GHE-04,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,5.0,2.0,3.0,1.0,3.0,,2.0,1.0,3.0,4.0,4.0,4.0,4.0,5.0,,4.0
RISK-V2-023790,CEN-08,GHE-02,4.0,5.0,5.0,,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,,1.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,1.0,4.0,2.0,5.0,4.0,5.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
RISK-V2-023791,CEN-09,GHE-03,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,5.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,,2.0,2.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0
RISK-V2-023792,CEN-13,GHE-01,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,,3.0,2.0,3.0,3.0,5.0,3.0,2.0,4.0
RISK-V2-023793,CEN-15,GHE-03,5.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,5.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0
RISK-V2-023794,CEN-15,GHE-03,4.0,4.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,,5.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0
RISK-V2-023795,CEN-15,GHE-03,3.0,1.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,,3.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0
RISK-V2-023796,CEN-08,GHE-02,5.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,,4.0,4.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,4.0,5.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
RISK-V2-023797,CEN-14,GHE-02,4.0,2.0,4.0,4.0,3.0,,4.0,,3.0,,3.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,,3.0
RISK-V2-023798,CEN-24,GHE-06,3.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0
RISK-V2-023799,CEN-24,GHE-06,2.0,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0
RISK-V2-023800,CEN-16,GHE-04,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0
RISK-V2-023801,CEN-19,GHE-01,3.0,3.0,4.0,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,,3.0,4.0,,3.0,4.0,3.0,3.0,2.0,3.0,1.0,5.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0
RISK-V2-023802,CEN-01,GHE-01,4.0,4.0,,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,,3.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,,3.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0
RISK-V2-023803,CEN-04,GHE-04,5.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,4.0,1.0,5.0,,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,2.0,5.0,3.0,4.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0
RISK-V2-023804,CEN-12,GHE-06,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,5.0,2.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-023805,CEN-05,GHE-05,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,4.0,1.0,4.0,2.0,2.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0
RISK-V2-023806,CEN-02,GHE-02,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,4.0
RISK-V2-023807,CEN-10,GHE-04,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0
RISK-V2-023808,CEN-10,GHE-04,3.0,3.0,4.0,3.0,1.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,,2.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,,4.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0
RISK-V2-023809,CEN-08,GHE-02,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0
RISK-V2-023810,CEN-18,GHE-06,3.0,4.0,,3.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,,4.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0
RISK-V2-023811,CEN-01,GHE-01,5.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,,2.0,3.0,2.0,,4.0,5.0,,4.0,5.0,2.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,1.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0
RISK-V2-023812,CEN-15,GHE-03,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,2.0,4.0,5.0,5.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0
RISK-V2-023813,CEN-14,GHE-02,2.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0
RISK-V2-023814,CEN-12,GHE-06,1.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,,4.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
RISK-V2-023815,CEN-12,GHE-06,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,,5.0,5.0,2.0,5.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
RISK-V2-023816,CEN-09,GHE-03,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,5.0,2.0,4.0,2.0,3.0,1.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0
RISK-V2-023817,CEN-24,GHE-06,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
RISK-V2-023818,CEN-21,GHE-03,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0
RISK-V2-023819,CEN-23,GHE-05,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,1.0,,2.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
RISK-V2-023820,CEN-02,GHE-02,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
RISK-V2-023821,CEN-14,GHE-02,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0
RISK-V2-023822,CEN-10,GHE-04,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,1.0,5.0,1.0,1.0,,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0
RISK-V2-023823,CEN-11,GHE-05,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
RISK-V2-023824,CEN-18,GHE-06,2.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0
RISK-V2-023825,CEN-14,GHE-02,5.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,,4.0,5.0,3.0,2.0,4.0,2.0,4.0,,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,1.0,5.0,5.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,,2.0
RISK-V2-023826,CEN-24,GHE-06,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0
RISK-V2-023827,CEN-02,GHE-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,5.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0
RISK-V2-023828,CEN-19,GHE-01,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
RISK-V2-023829,CEN-05,GHE-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0
RISK-V2-023830,CEN-03,GHE-03,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0
RISK-V2-023831,CEN-13,GHE-01,3.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0
RISK-V2-023832,CEN-23,GHE-05,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,,2.0,4.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,,2.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,1.0,5.0,2.0,5.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0
RISK-V2-023833,CEN-20,GHE-02,5.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,1.0,3.0,1.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,1.0,2.0,2.0,5.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
RISK-V2-023834,CEN-01,GHE-01,1.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,,3.0,3.0,3.0,1.0,,4.0,3.0,2.0,2.0
RISK-V2-023835,CEN-05,GHE-05,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,3.0,5.0,2.0,2.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-023836,CEN-22,GHE-04,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,5.0,1.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,,5.0,5.0,3.0,4.0,5.0,4.0,2.0,4.0,2.0,5.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
RISK-V2-023837,CEN-08,GHE-02,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0
RISK-V2-023838,CEN-14,GHE-02,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,5.0,,3.0,5.0,3.0,4.0,5.0,3.0
RISK-V2-023839,CEN-21,GHE-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,,5.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,2.0,4.0,1.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
RISK-V2-023840,CEN-04,GHE-04,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,,4.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,3.0,4.0,3.0,,3.0,3.0,2.0,4.0,3.0,3.0
